	input	translation
267197	Q7Z3B4	R-HSA-4570464
267198	Q7Z3B4	R-HSA-4615885
267199	Q7Z3B4	R-HSA-4615885
267200	Q7Z3B4	R-HSA-5578749
267201	Q7Z3B4	R-HSA-5619107
267202	Q7Z3B4	R-HSA-6784531
267203	Q7Z3B4	R-HSA-9609690
267204	Q7Z3B4	R-HSA-9610379
267205	Q7Z3B4	R-HSA-9615933
267206	Q7Z3B4	R-HSA-9705671
267207	Q7Z3C6	R-HSA-1632852
267208	Q7Z3J2	R-HSA-6798695
267209	Q7Z3T1	R-HSA-381753
267210	Q7Z3T1	R-HSA-381753
267211	Q7Z3T1	R-HSA-9752946
267212	Q7Z3T8	R-HSA-201451
267213	Q7Z3V4	R-HSA-983168
267214	Q7Z3V5	R-HSA-212436
267215	Q7Z3Y7	R-HSA-6805567
267216	Q7Z3Y7	R-HSA-6809371
267217	Q7Z3Y8	R-HSA-6805567
267218	Q7Z3Y8	R-HSA-6809371
267219	Q7Z3Y9	R-HSA-6805567
267220	Q7Z3Y9	R-HSA-6809371
267221	Q7Z3Z0	R-HSA-6805567
267222	Q7Z3Z0	R-HSA-6809371
267223	Q7Z3Z4	R-HSA-5601884
267224	Q7Z401	R-HSA-8876198
267225	Q7Z403	R-HSA-6798695
267226	Q7Z406	R-HSA-3928663
267227	Q7Z406	R-HSA-416572
267228	Q7Z406	R-HSA-5625740
267229	Q7Z406	R-HSA-5625900
267230	Q7Z406	R-HSA-5627117
267231	Q7Z406	R-HSA-5627123
267232	Q7Z406	R-HSA-5627123
267233	Q7Z412	R-HSA-9033241
267234	Q7Z412	R-HSA-9033241
267235	Q7Z412	R-HSA-9603798
267236	Q7Z418	R-HSA-1299344
267237	Q7Z418	R-HSA-5576886
267238	Q7Z419	R-HSA-983168
267239	Q7Z434	R-HSA-168928
267240	Q7Z434	R-HSA-5689896
267241	Q7Z434	R-HSA-918233
267242	Q7Z434	R-HSA-933541
267243	Q7Z434	R-HSA-933542
267244	Q7Z434	R-HSA-933542
267245	Q7Z434	R-HSA-933543
267246	Q7Z434	R-HSA-936440
267247	Q7Z434	R-HSA-936440
267248	Q7Z434	R-HSA-9705671
267249	Q7Z449	R-HSA-211958
267250	Q7Z449	R-HSA-2142816
267251	Q7Z449	R-HSA-5579011
267252	Q7Z460	R-HSA-141444
267253	Q7Z460	R-HSA-2467813
267254	Q7Z460	R-HSA-2500257
267255	Q7Z460	R-HSA-2565942
267256	Q7Z460	R-HSA-380259
267257	Q7Z460	R-HSA-380270
267258	Q7Z460	R-HSA-380284
267259	Q7Z460	R-HSA-380320
267260	Q7Z460	R-HSA-428890
267261	Q7Z460	R-HSA-5620912
267262	Q7Z460	R-HSA-5663220
267263	Q7Z460	R-HSA-68877
267264	Q7Z460	R-HSA-8854518
267265	Q7Z460	R-HSA-9648025
267266	Q7Z494	R-HSA-5624138
267267	Q7Z4F1	R-HSA-975634
267268	Q7Z4G1	R-HSA-8951664
267269	Q7Z4G4	R-HSA-6782315
267270	Q7Z4H4	R-HSA-418555
267271	Q7Z4H4	R-HSA-419812
267272	Q7Z4H4	R-HSA-9660821
267273	Q7Z4H7	R-HSA-2565942
267274	Q7Z4H7	R-HSA-380259
267275	Q7Z4H7	R-HSA-380270
267276	Q7Z4H7	R-HSA-380284
267277	Q7Z4H7	R-HSA-380320
267278	Q7Z4H7	R-HSA-5620912
267279	Q7Z4H7	R-HSA-8854518
267280	Q7Z4I7	R-HSA-446353
267281	Q7Z4K8	R-HSA-877300
267282	Q7Z4L5	R-HSA-5610787
267283	Q7Z4L5	R-HSA-5620924
267284	Q7Z4N2	R-HSA-3295583
267285	Q7Z4N8	R-HSA-1650814
267286	Q7Z4R8	R-HSA-6798695
267287	Q7Z4S6	R-HSA-6811434
267288	Q7Z4S6	R-HSA-983189
267289	Q7Z4T8	R-HSA-913709
267290	Q7Z4W1	R-HSA-5661270
267291	Q7Z4W1	R-HSA-5662853
267292	Q7Z4W3	R-HSA-6805567
267293	Q7Z553	R-HSA-163125
267294	Q7Z569	R-HSA-5673000
267295	Q7Z569	R-HSA-5675221
267296	Q7Z569	R-HSA-6802946
267297	Q7Z569	R-HSA-6802955
267298	Q7Z569	R-HSA-9649948
267299	Q7Z5G4	R-HSA-6798695
267300	Q7Z5G4	R-HSA-9648002
267301	Q7Z5G4	R-HSA-9694548
267302	Q7Z5H3	R-HSA-8980692
267303	Q7Z5H3	R-HSA-9013148
267304	Q7Z5H3	R-HSA-9013149
267305	Q7Z5J4	R-HSA-400253
267306	Q7Z5J4	R-HSA-9707616
267307	Q7Z5K2	R-HSA-2467813
267308	Q7Z5K2	R-HSA-2468052
267309	Q7Z5K2	R-HSA-2470946
267310	Q7Z5K2	R-HSA-2500257
267311	Q7Z5N4	R-HSA-373756
267312	Q7Z5P4	R-HSA-8964572
267313	Q7Z5P9	R-HSA-5083625
267314	Q7Z5P9	R-HSA-5083632
267315	Q7Z5P9	R-HSA-5083636
267316	Q7Z5P9	R-HSA-5621480
267317	Q7Z5P9	R-HSA-913709
267318	Q7Z5P9	R-HSA-977068
267319	Q7Z5Q5	R-HSA-6783310
267320	Q7Z5R6	R-HSA-354192
267321	Q7Z5R6	R-HSA-354194
267322	Q7Z5R6	R-HSA-372708
267323	Q7Z5R6	R-HSA-5674135
267324	Q7Z5R6	R-HSA-6802946
267325	Q7Z5R6	R-HSA-6802948
267326	Q7Z5R6	R-HSA-6802952
267327	Q7Z5R6	R-HSA-6802955
267328	Q7Z5R6	R-HSA-9649948
267329	Q7Z5R6	R-HSA-9656223
267330	Q7Z5W3	R-HSA-203927
267331	Q7Z624	R-HSA-2514859
267332	Q7Z624	R-HSA-8876725
267333	Q7Z628	R-HSA-193648
267334	Q7Z628	R-HSA-416482
267335	Q7Z628	R-HSA-8980692
267336	Q7Z628	R-HSA-9013026
267337	Q7Z698	R-HSA-5658442
267338	Q7Z698	R-HSA-5658623
267339	Q7Z698	R-HSA-6802953
267340	Q7Z699	R-HSA-5658442
267341	Q7Z699	R-HSA-5658623
267342	Q7Z699	R-HSA-6802953
267343	Q7Z6A9	R-HSA-388841
267344	Q7Z6A9	R-HSA-388841
267345	Q7Z6B7	R-HSA-428543
267346	Q7Z6B7	R-HSA-8980692
267347	Q7Z6B7	R-HSA-9013148
267348	Q7Z6B7	R-HSA-9013149
267349	Q7Z6E9	R-HSA-9013422
267350	Q7Z6E9	R-HSA-983168
267351	Q7Z6I6	R-HSA-8980692
267352	Q7Z6I6	R-HSA-9013148
267353	Q7Z6I6	R-HSA-9013149
267354	Q7Z6I6	R-HSA-9013420
267355	Q7Z6J0	R-HSA-9013424
267356	Q7Z6J0	R-HSA-983168
267357	Q7Z6J4	R-HSA-193648
267358	Q7Z6J4	R-HSA-416482
267359	Q7Z6J4	R-HSA-9013148
267360	Q7Z6J8	R-HSA-983168
267361	Q7Z6J9	R-HSA-6784531
267362	Q7Z6M1	R-HSA-6811440
267363	Q7Z6M4	R-HSA-6793080
267364	Q7Z6P3	R-HSA-6798695
267365	Q7Z6P3	R-HSA-8873719
267366	Q7Z6R9	R-HSA-8866904
267367	Q7Z6R9	R-HSA-8866904
267368	Q7Z6R9	R-HSA-8866907
267369	Q7Z6V5	R-HSA-6782315
267370	Q7Z6Z6	R-HSA-163560
267371	Q7Z6Z7	R-HSA-6798695
267372	Q7Z6Z7	R-HSA-983168
267373	Q7Z794	R-HSA-6805567
267374	Q7Z794	R-HSA-6809371
267375	Q7Z7A1-3	R-HSA-1839117
267376	Q7Z7A1-3	R-HSA-5655302
267377	Q7Z7A1	R-HSA-2565942
267378	Q7Z7A1	R-HSA-380259
267379	Q7Z7A1	R-HSA-380270
267380	Q7Z7A1	R-HSA-380284
267381	Q7Z7A1	R-HSA-380320
267382	Q7Z7A1	R-HSA-5620912
267383	Q7Z7A1	R-HSA-8854518
267384	Q7Z7A3	R-HSA-6782315
267385	Q7Z7B0	R-HSA-9013405
267386	Q7Z7B1	R-HSA-162710
267387	Q7Z7B7	R-HSA-1461957
267388	Q7Z7B7	R-HSA-1461973
267389	Q7Z7B8	R-HSA-1461957
267390	Q7Z7B8	R-HSA-1461973
267391	Q7Z7C8	R-HSA-6807505
267392	Q7Z7C8	R-HSA-6807505
267393	Q7Z7E8	R-HSA-983168
267394	Q7Z7F7	R-HSA-5368286
267395	Q7Z7F7	R-HSA-5389840
267396	Q7Z7F7	R-HSA-5389840
267397	Q7Z7F7	R-HSA-5419276
267398	Q7Z7H8	R-HSA-5368286
267399	Q7Z7H8	R-HSA-5389840
267400	Q7Z7H8	R-HSA-5389840
267401	Q7Z7H8	R-HSA-5419276
267402	Q7Z7K2	R-HSA-381340
267403	Q7Z7M8	R-HSA-913709
267404	Q7Z7M9	R-HSA-913709
267405	Q7Z7N9	R-HSA-6798695
268709	Q80H93	R-HSA-9679504
270032	Q86SE9	R-HSA-8939243
270033	Q86SF2	R-HSA-913709
270034	Q86SG5	R-HSA-6799990
270035	Q86SJ2	R-HSA-9013149
270036	Q86SJ2	R-HSA-9013423
270037	Q86SJ6	R-HSA-6805567
270038	Q86SJ6	R-HSA-6809371
270039	Q86SK9	R-HSA-75105
270040	Q86SK9	R-HSA-9619665
270041	Q86SQ4	R-HSA-9619665
270042	Q86SQ7	R-HSA-2565942
270043	Q86SQ7	R-HSA-380259
270044	Q86SQ7	R-HSA-380270
270045	Q86SQ7	R-HSA-380284
270046	Q86SQ7	R-HSA-380320
270047	Q86SQ7	R-HSA-5620912
270048	Q86SQ7	R-HSA-8854518
270049	Q86SQ9	R-HSA-446199
270050	Q86SQ9	R-HSA-4755609
270051	Q86SR1	R-HSA-913709
270052	Q86SS6	R-HSA-6794361
270053	Q86SS6	R-HSA-8856825
270054	Q86SS6	R-HSA-8856828
270055	Q86SX6	R-HSA-1362409
270056	Q86SZ2	R-HSA-204005
270057	Q86SZ2	R-HSA-8876198
270058	Q86T03	R-HSA-6811555
270059	Q86T03	R-HSA-8847453
270060	Q86T29	R-HSA-212436
270061	Q86T82	R-HSA-5689880
270062	Q86TB9	R-HSA-430039
270063	Q86TB9	R-HSA-430039
270064	Q86TH1	R-HSA-5083635
270065	Q86TH1	R-HSA-5173214
270066	Q86TI0	R-HSA-1445148
270067	Q86TJ2	R-HSA-3214847
270068	Q86TJ2	R-HSA-5689880
270069	Q86TJ5	R-HSA-212436
270070	Q86TL0	R-HSA-1632852
270071	Q86TM6	R-HSA-381038
270072	Q86TM6	R-HSA-5358346
270073	Q86TM6	R-HSA-5362768
270074	Q86TM6	R-HSA-901032
270075	Q86TS9	R-HSA-5368286
270076	Q86TS9	R-HSA-5389840
270077	Q86TS9	R-HSA-5389840
270078	Q86TS9	R-HSA-5419276
270079	Q86TU7	R-HSA-3214841
270080	Q86TX2	R-HSA-77289
270081	Q86U10	R-HSA-8963693
270082	Q86U28	R-HSA-1362409
270083	Q86U42	R-HSA-168315
270084	Q86U42	R-HSA-72163
270085	Q86U42	R-HSA-72187
270086	Q86U42	R-HSA-73856
270087	Q86U42	R-HSA-77595
270088	Q86U44	R-HSA-72203
270089	Q86U70	R-HSA-8939236
270090	Q86U70	R-HSA-9010553
270091	Q86U70	R-HSA-9752946
270092	Q86U86	R-HSA-3214858
270093	Q86U86	R-HSA-8939243
270094	Q86UD5	R-HSA-2672351
270095	Q86UE3	R-HSA-212436
270096	Q86UE6	R-HSA-6794361
270097	Q86UF1	R-HSA-977225
270098	Q86UK0	R-HSA-1369062
270099	Q86UK0	R-HSA-5682294
270100	Q86UK5	R-HSA-5632684
270101	Q86UK5	R-HSA-5635838
270102	Q86UK5	R-HSA-5635838
270103	Q86UL3	R-HSA-1483166
270104	Q86UL8	R-HSA-373753
270105	Q86UN2	R-HSA-163125
270106	Q86UN3	R-HSA-163125
270107	Q86UP0	R-HSA-418990
270108	Q86UP2	R-HSA-381426
270109	Q86UP2	R-HSA-5625970
270110	Q86UP2	R-HSA-8957275
270111	Q86UP2	R-HSA-8980692
270112	Q86UP2	R-HSA-9013148
270113	Q86UP2	R-HSA-9013149
270114	Q86UP2	R-HSA-9013408
270115	Q86UP2	R-HSA-9696264
270116	Q86UP2	R-HSA-9696270
270117	Q86UQ0	R-HSA-212436
270118	Q86UQ4	R-HSA-6798695
270119	Q86UR1	R-HSA-5668599
270120	Q86UR1	R-HSA-9013149
270121	Q86UR1	R-HSA-9013423
270122	Q86UR1	R-HSA-9673324
270123	Q86UR5	R-HSA-181429
270124	Q86UR5	R-HSA-181430
270125	Q86UR5	R-HSA-210500
270126	Q86UR5	R-HSA-212676
270127	Q86UR5	R-HSA-264642
270128	Q86UR5	R-HSA-888590
270129	Q86US8	R-HSA-975957
270130	Q86UT5	R-HSA-8942233
270131	Q86UT6	R-HSA-168928
270132	Q86UT6	R-HSA-936440
270133	Q86UT6	R-HSA-9758274
270134	Q86UU0	R-HSA-201722
270135	Q86UU0	R-HSA-3769402
270136	Q86UV5	R-HSA-5689880
270137	Q86UW1	R-HSA-159418
270138	Q86UW2	R-HSA-159418
270139	Q86UW9	R-HSA-2122948
270140	Q86UW9	R-HSA-2122948
270141	Q86UX7	R-HSA-114608
270142	Q86V21	R-HSA-77111
270143	Q86V24	R-HSA-163680
270144	Q86V24	R-HSA-163680
270145	Q86V25	R-HSA-8955332
270146	Q86V71	R-HSA-212436
270147	Q86V81	R-HSA-159227
270148	Q86V81	R-HSA-159230
270149	Q86V81	R-HSA-159231
270150	Q86V81	R-HSA-159236
270151	Q86V81	R-HSA-72163
270152	Q86V81	R-HSA-72187
270153	Q86V81	R-HSA-73856
270154	Q86V97	R-HSA-8951664
270155	Q86V97	R-HSA-983168
270156	Q86VB7	R-HSA-2168880
270157	Q86VB7	R-HSA-9662834
270158	Q86VD9	R-HSA-162710
270159	Q86VE9	R-HSA-977347
270160	Q86VF5	R-HSA-75109
270161	Q86VH2	R-HSA-6811434
270162	Q86VH2	R-HSA-983189
270163	Q86VH4	R-HSA-6794361
270164	Q86VH5	R-HSA-6794361
270165	Q86VI3	R-HSA-5626467
270166	Q86VI3	R-HSA-8980692
270167	Q86VI3	R-HSA-9013026
270168	Q86VI3	R-HSA-9013106
270169	Q86VI3	R-HSA-9013148
270170	Q86VI3	R-HSA-9013149
270171	Q86VI3	R-HSA-9013406
270172	Q86VI3	R-HSA-9013409
270173	Q86VL8	R-HSA-425366
270174	Q86VN1	R-HSA-917729
270175	Q86VN1	R-HSA-9610379
270176	Q86VP1	R-HSA-5357905
270177	Q86VP1	R-HSA-936440
270178	Q86VP6	R-HSA-6798695
270179	Q86VP6	R-HSA-8951664
270180	Q86VP6	R-HSA-917937
270181	Q86VW1	R-HSA-549127
270182	Q86VW2	R-HSA-416476
270183	Q86VW2	R-HSA-8980692
270184	Q86VW2	R-HSA-9013026
270185	Q86VW2	R-HSA-9013106
270186	Q86VW2	R-HSA-9013148
270187	Q86VW2	R-HSA-9013149
270188	Q86VX2	R-HSA-8951664
270189	Q86VX9	R-HSA-8876198
270190	Q86VZ5	R-HSA-1660661
270191	Q86W42	R-HSA-159236
270192	Q86W42	R-HSA-72187
270193	Q86W42	R-HSA-73856
270194	Q86W47	R-HSA-1296052
270195	Q86W47	R-HSA-418457
270196	Q86W56	R-HSA-110362
270197	Q86W92	R-HSA-388844
270198	Q86W92	R-HSA-9725370
270199	Q86WA6	R-HSA-211945
270200	Q86WA8	R-HSA-390471
270201	Q86WA8	R-HSA-9033241
270202	Q86WA8	R-HSA-9033241
270203	Q86WA9	R-HSA-427601
270204	Q86WB0	R-HSA-9725371
270205	Q86WC4	R-HSA-2672351
270206	Q86WG5	R-HSA-1660499
270207	Q86WG5	R-HSA-8876198
270208	Q86WI3	R-HSA-168928
270209	Q86WI3	R-HSA-936440
270210	Q86WI3	R-HSA-9758274
270211	Q86WJ1	R-HSA-5696395
270212	Q86WJ1	R-HSA-5696400
270213	Q86WQ0	R-HSA-383280
270214	Q86WT1	R-HSA-5620924
270215	Q86WT1	R-HSA-5620924
270216	Q86WT6	R-HSA-983168
270217	Q86WU2	R-HSA-1268020
270218	Q86WU2	R-HSA-1268020
270219	Q86WV5	R-HSA-174411
270220	Q86WV5	R-HSA-174430
270221	Q86WV6	R-HSA-1834941
270222	Q86WV6	R-HSA-3134975
270223	Q86WV6	R-HSA-3249367
270224	Q86WV6	R-HSA-3270619
270225	Q86WV6	R-HSA-6798695
270226	Q86WV6	R-HSA-9705671
270227	Q86WX3	R-HSA-3371453
270228	Q86WZ6	R-HSA-212436
270229	Q86X10	R-HSA-1445148
270230	Q86X29	R-HSA-8964038
270231	Q86X29	R-HSA-8964046
270232	Q86X52	R-HSA-2022870
270233	Q86X52	R-HSA-3595177
270234	Q86X55	R-HSA-1368082
270235	Q86X55	R-HSA-1368108
270236	Q86X55	R-HSA-1989781
270237	Q86X55	R-HSA-1989781
270238	Q86X55	R-HSA-2151201
270239	Q86X55	R-HSA-2426168
270240	Q86X55	R-HSA-3214858
270241	Q86X55	R-HSA-381340
270242	Q86X55	R-HSA-400206
270243	Q86X55	R-HSA-400253
270244	Q86X55	R-HSA-6804114
270245	Q86X55	R-HSA-9018519
270246	Q86X55	R-HSA-9707564
270247	Q86X55	R-HSA-9707616
270248	Q86X67	R-HSA-499943
270249	Q86X83	R-HSA-8951664
270250	Q86XD5	R-HSA-6802952
270251	Q86XE3	R-HSA-8949215
270252	Q86XE3	R-HSA-8949664
270253	Q86XE5	R-HSA-389661
270254	Q86XF0	R-HSA-196757
270255	Q86XI2	R-HSA-2299718
270256	Q86XJ0	R-HSA-9717207
270257	Q86XJ0	R-HSA-9730628
270258	Q86XK2	R-HSA-8951664
270259	Q86XK2	R-HSA-983168
270260	Q86XL3	R-HSA-2995383
270261	Q86XL3	R-HSA-9013404
270262	Q86XL3	R-HSA-9013408
270263	Q86XM0	R-HSA-1300642
270264	Q86XN6	R-HSA-212436
270265	Q86XP0	R-HSA-1482788
270266	Q86XP0	R-HSA-1482801
270267	Q86XP0	R-HSA-1482839
270268	Q86XP0	R-HSA-1482922
270269	Q86XP0	R-HSA-1482925
270270	Q86XP0	R-HSA-1483115
270271	Q86XP0	R-HSA-1483166
270272	Q86XP1	R-HSA-114508
270273	Q86XP3	R-HSA-72163
270274	Q86XP3	R-HSA-72165
270275	Q86XQ3	R-HSA-1300642
270276	Q86XR7	R-HSA-140534
270277	Q86XR7	R-HSA-166016
270278	Q86XR7	R-HSA-166166
270279	Q86XR7	R-HSA-2562578
270280	Q86XR7	R-HSA-6798695
270281	Q86XR7	R-HSA-936964
270282	Q86XR7	R-HSA-937041
270283	Q86XR7	R-HSA-937072
270284	Q86XR7	R-HSA-975163
270285	Q86XR8	R-HSA-2565942
270286	Q86XR8	R-HSA-380259
270287	Q86XR8	R-HSA-380270
270288	Q86XR8	R-HSA-380284
270289	Q86XR8	R-HSA-380320
270290	Q86XR8	R-HSA-5620912
270291	Q86XR8	R-HSA-8854518
270292	Q86XS8	R-HSA-983168
270293	Q86XT2	R-HSA-162588
270294	Q86XT2	R-HSA-174490
270295	Q86XT2	R-HSA-917729
270296	Q86XT2	R-HSA-9610379
270297	Q86XT2	R-HSA-9615710
270298	Q86XT4	R-HSA-983168
270299	Q86XT9	R-HSA-6803211
270300	Q86XU0	R-HSA-212436
270301	Q86Y01	R-HSA-2122948
270302	Q86Y01	R-HSA-2122948
270303	Q86Y07-2	R-HSA-2980766
270304	Q86Y07-2	R-HSA-2995383
270305	Q86Y07	R-HSA-9013149
270306	Q86Y07	R-HSA-9013404
270307	Q86Y07	R-HSA-9013405
270308	Q86Y07	R-HSA-9013408
270309	Q86Y07	R-HSA-9013423
270310	Q86Y13	R-HSA-983168
270311	Q86Y22	R-HSA-1442490
270312	Q86Y22	R-HSA-1650814
270313	Q86Y22	R-HSA-216083
270314	Q86Y22	R-HSA-8948216
270315	Q86Y25	R-HSA-212436
270316	Q86Y34	R-HSA-6798695
270317	Q86Y38	R-HSA-1971475
270318	Q86Y39	R-HSA-611105
270319	Q86Y39	R-HSA-6799198
270320	Q86Y46	R-HSA-6805567
270321	Q86Y46	R-HSA-6809371
270322	Q86Y91	R-HSA-6811434
270323	Q86Y91	R-HSA-983189
270324	Q86Y97	R-HSA-3214841
270325	Q86YB8	R-HSA-264876
270326	Q86YC2	R-HSA-5685942
270327	Q86YC2	R-HSA-5693554
270328	Q86YC2	R-HSA-5693568
270329	Q86YC2	R-HSA-5693579
270330	Q86YC2	R-HSA-9701192
270331	Q86YC2	R-HSA-9704331
270332	Q86YC2	R-HSA-9704646
270333	Q86YC2	R-HSA-9709603
270334	Q86YE8	R-HSA-212436
270335	Q86YF9	R-HSA-5632684
270336	Q86YH6	R-HSA-2142789
270337	Q86YL7	R-HSA-114604
270338	Q86YM7	R-HSA-6794361
270339	Q86YM7	R-HSA-6794361
270340	Q86YN1	R-HSA-446199
270341	Q86YN6	R-HSA-1989781
270342	Q86YN6	R-HSA-2151201
270343	Q86YN6	R-HSA-2151201
270344	Q86YN6	R-HSA-8939902
270345	Q86YN6	R-HSA-8939902
270346	Q86YP4	R-HSA-3214815
270347	Q86YP4	R-HSA-427389
270348	Q86YP4	R-HSA-6804758
270349	Q86YP4	R-HSA-73762
270350	Q86YP4	R-HSA-8943724
270351	Q86YP4	R-HSA-8943724
270352	Q86YP4	R-HSA-9679191
270353	Q86YQ8	R-HSA-9013148
270354	Q86YQ8	R-HSA-9013405
270355	Q86YQ8	R-HSA-9013406
270356	Q86YQ8	R-HSA-9013409
270357	Q86YR5	R-HSA-418594
270358	Q86YS6	R-HSA-6811440
270359	Q86YS6	R-HSA-8873719
270360	Q86YS7	R-HSA-1445148
270361	Q86YT5	R-HSA-433137
270362	Q86YT6	R-HSA-2122948
270363	Q86YT6	R-HSA-2644606
270364	Q86YT6	R-HSA-2691232
270365	Q86YT6	R-HSA-2894862
270366	Q86YT6	R-HSA-2979096
270367	Q86YT6	R-HSA-9013507
270368	Q86YT9	R-HSA-198933
270369	Q86YT9	R-HSA-202733
270370	Q86YV0	R-HSA-5658442
270371	Q86YV5	R-HSA-9696270
270372	Q86YW0	R-HSA-1855204
270373	Q86YW5	R-HSA-198933
270374	Q86YW7	R-HSA-375281
270375	Q86YW7	R-HSA-418555
270376	Q86YW7	R-HSA-9660821
270377	Q86YZ3	R-HSA-6798695
270378	Q86Z02	R-HSA-2032785
270379	Q86Z02	R-HSA-5578768
270380	Q86Z02	R-HSA-6804756
270381	Q86Z14	R-HSA-109704
270382	Q86Z14	R-HSA-1257604
270383	Q86Z14	R-HSA-1307965
270384	Q86Z14	R-HSA-2219530
270385	Q86Z14	R-HSA-5654228
270386	Q86Z14	R-HSA-5654712
270387	Q86Z14	R-HSA-5654719
270388	Q86Z14	R-HSA-5654720
270389	Q86Z14	R-HSA-5654733
270390	Q86Z14	R-HSA-5673001
270391	Q86Z14	R-HSA-6811558
272856	Q8HWS3	R-HSA-210745
275165	Q8IU54	R-HSA-449836
275166	Q8IU54	R-HSA-8854691
275167	Q8IU57	R-HSA-449836
275168	Q8IU57	R-HSA-8854691
275169	Q8IU60	R-HSA-380994
275170	Q8IU60	R-HSA-430039
275171	Q8IU60	R-HSA-450385
275172	Q8IU60	R-HSA-450513
275173	Q8IU60	R-HSA-450604
275174	Q8IU80	R-HSA-1442490
275175	Q8IU80	R-HSA-1442490
275176	Q8IU80	R-HSA-1474228
275177	Q8IU80	R-HSA-1474228
275178	Q8IU89	R-HSA-1660661
275179	Q8IU99	R-HSA-9717207
275180	Q8IU99	R-HSA-9730628
275181	Q8IUA7	R-HSA-1369062
275182	Q8IUB9	R-HSA-6805567
275183	Q8IUC0	R-HSA-6805567
275184	Q8IUC1	R-HSA-6805567
275185	Q8IUC2	R-HSA-6805567
275186	Q8IUC4	R-HSA-5666185
275187	Q8IUC4	R-HSA-5666185
275188	Q8IUC4	R-HSA-8980692
275189	Q8IUC4	R-HSA-9013026
275190	Q8IUC6	R-HSA-140534
275191	Q8IUC6	R-HSA-166166
275192	Q8IUC6	R-HSA-168164
275193	Q8IUC6	R-HSA-168927
275194	Q8IUC6	R-HSA-1810476
275195	Q8IUC6	R-HSA-2562578
275196	Q8IUC6	R-HSA-5602566
275197	Q8IUC6	R-HSA-5602571
275198	Q8IUC6	R-HSA-9013957
275199	Q8IUC6	R-HSA-9013973
275200	Q8IUC6	R-HSA-9014325
275201	Q8IUC6	R-HSA-936964
275202	Q8IUC6	R-HSA-937041
275203	Q8IUC6	R-HSA-937072
275204	Q8IUC6	R-HSA-975163
275205	Q8IUC8	R-HSA-913709
275206	Q8IUD6	R-HSA-168928
275207	Q8IUD6	R-HSA-5689896
275208	Q8IUD6	R-HSA-918233
275209	Q8IUD6	R-HSA-933541
275210	Q8IUD6	R-HSA-933542
275211	Q8IUD6	R-HSA-933542
275212	Q8IUD6	R-HSA-933543
275213	Q8IUD6	R-HSA-936440
275214	Q8IUD6	R-HSA-936440
275215	Q8IUD6	R-HSA-9705671
275216	Q8IUE6	R-HSA-3214815
275217	Q8IUE6	R-HSA-3214847
275218	Q8IUE6	R-HSA-3214847
275219	Q8IUE6	R-HSA-3214858
275220	Q8IUE6	R-HSA-5689603
275221	Q8IUE6	R-HSA-5689880
275222	Q8IUE6	R-HSA-5689901
275223	Q8IUE6	R-HSA-9609690
275224	Q8IUE6	R-HSA-9610379
275225	Q8IUF8	R-HSA-3214842
275226	Q8IUG1	R-HSA-6805567
275227	Q8IUN9	R-HSA-5621480
275228	Q8IUQ0	R-HSA-432720
275229	Q8IUQ4	R-HSA-373752
275230	Q8IUQ4	R-HSA-977225
275231	Q8IUQ4	R-HSA-983168
275232	Q8IUR0	R-HSA-204005
275233	Q8IUR0	R-HSA-8876198
275234	Q8IUR6	R-HSA-8874211
275235	Q8IUR7	R-HSA-6798695
275236	Q8IUX1	R-HSA-6799198
275237	Q8IUZ0	R-HSA-8955332
275238	Q8IUZ5	R-HSA-1442490
275239	Q8IUZ5	R-HSA-71064
275240	Q8IV01	R-HSA-6794361
275241	Q8IV04	R-HSA-6798695
275242	Q8IV04	R-HSA-8854214
275243	Q8IV08	R-HSA-1483148
275244	Q8IV08	R-HSA-2029485
275245	Q8IV16	R-HSA-163125
275246	Q8IV16	R-HSA-8963889
275247	Q8IV16	R-HSA-8963901
275248	Q8IV16	R-HSA-975634
275249	Q8IV42	R-HSA-2408557
275250	Q8IV48	R-HSA-6791226
275251	Q8IV53	R-HSA-8876198
275252	Q8IV61	R-HSA-1169092
275253	Q8IV61	R-HSA-1169092
275254	Q8IV61	R-HSA-5673001
275255	Q8IV63	R-HSA-202670
275256	Q8IV77	R-HSA-381753
275257	Q8IV77	R-HSA-5620916
275258	Q8IV77	R-HSA-5620916
275259	Q8IVA1	R-HSA-418594
275260	Q8IVB4	R-HSA-425986
275261	Q8IVB4	R-HSA-5619052
275262	Q8IVC4	R-HSA-212436
275263	Q8IVF5	R-HSA-193648
275264	Q8IVF5	R-HSA-1989781
275265	Q8IVF5	R-HSA-416482
275266	Q8IVF5	R-HSA-9013149
275267	Q8IVF7	R-HSA-5663220
275268	Q8IVF7	R-HSA-8980692
275269	Q8IVF7	R-HSA-9013106
275270	Q8IVF7	R-HSA-9013148
275271	Q8IVF7	R-HSA-9013409
275272	Q8IVG9	R-HSA-416476
275273	Q8IVG9	R-HSA-418594
275274	Q8IVG9	R-HSA-444473
275275	Q8IVH4	R-HSA-3359475
275276	Q8IVH4	R-HSA-3359478
275277	Q8IVH4	R-HSA-71032
275278	Q8IVH4	R-HSA-9759218
275279	Q8IVI9	R-HSA-203641
275280	Q8IVJ1	R-HSA-425410
275281	Q8IVK1	R-HSA-198933
275282	Q8IVL5	R-HSA-1650814
275283	Q8IVL6	R-HSA-1650814
275284	Q8IVN8	R-HSA-5083635
275285	Q8IVN8	R-HSA-5173214
